id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,entur_id,entur_is_enabled
213,Tisbury,Tisbury,7057980,51.060257,-2.078456,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
214,Minffordd,Minffordd,7044690,52.926464,-4.085625,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
215,Eastleigh,Eastleigh,7058990,50.968559,-1.350563,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
216,Fareham,Fareham,7059000,50.853352,-1.19162,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
217,Penychain,Penychain,7044090,52.903,-4.33845,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
218,Porthmadog,Porthmadog,7043130,52.930954,-4.136431,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
219,Tywyn,Tywyn,7044330,52.584663,-4.092974,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
220,Whitby,Whitby,7081840,54.484615,-0.615376,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
221,Portsmouth & Southsea,Portsmouth & Southsea,7055370,50.797756,-1.090417,26777,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
222,Whitchurch (Shrops),Whitchurch (Shrops),7013480,52.968048,-2.671497,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
223,Pwllheli,Pwllheli,7043140,52.887825,-4.416754,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
224,Redhill,Redhill,NA,51.240124,-0.164851,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
225,Audley End,Audley End,7070170,52.004398,0.20719,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
226,Runcorn East,Runcorn East,7022940,53.326929,-2.665102,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
227,Bishops Stortford,Bishops Stortford,7068000,51.866692,0.16557,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
228,Bury St Edmunds,Bury St Edmunds,7070080,52.253727,0.713355,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
229,Dover eastern docks,Dover eastern docks,7070999,NA,NA,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
230,Stowmarket,Stowmarket,7073550,52.190105,1.000662,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
231,Chelmsford,Chelmsford,7068360,51.736595,0.469316,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
232,Colchester Station,Colchester Station,7068610,51.900478,0.894085,26726,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
233,Arnside,Arnside,7019630,54.202114,-2.827783,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
234,Dalton,Dalton,7019570,54.15424,-3.179031,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
235,Downham Market,Downham Market,7070550,52.60471,0.365751,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
236,Diss,Diss,7073480,52.373096,1.123274,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
237,Ely,Ely,7070680,52.390846,0.266105,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
238,Gainsborough Lea Road,Gainsborough Lea Road,7064240,53.386078,-0.768558,26741,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
239,Elgin,Elgin,7089770,57.64299,-3.31163,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
240,Kings Lynn,Kings Lynn,7071150,52.754108,0.403475,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
241,Christchurch,Christchurch,7058790,50.738148,-1.784566,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
242,Littleport,Littleport,7070720,52.462696,0.316905,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
243,Southampton Airport Parkway,Southampton Airport Parkway,7059220,50.950638,-1.36362,26787,GB,Europe/London,FALSE,FALSE,TRUE,NA,FALSE
244,Manningtree,Manningtree,7068560,51.948818,1.045653,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
245,Watlington,Watlington,7070570,52.672703,0.382736,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
246,March,March,7071660,52.560432,0.090409,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
247,Appleby,Appleby,7020520,54.58032,-2.486692,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
248,Shotton,Shotton,7025460,53.21352,-3.037728,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
249,Spalding,Spalding,7063880,52.788418,-0.156722,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
250,Sleaford,Sleaford,7063620,52.995274,-0.410174,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
251,Stamford,Stamford,7061400,52.647358,-0.480474,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
252,Settle,Settle,7021070,54.066897,-2.280704,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
253,Havant,Havant,7055320,50.854416,-0.982763,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
254,Cwmbran,Cwmbran,7037380,51.656544,-3.016233,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
255,Thetford,Thetford,7072030,52.419384,0.744109,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
256,Filey,Filey,7080620,54.209946,-0.293351,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
257,Petersfield,Petersfield,7056570,51.006924,-0.940951,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
258,Hove,Hove,7052730,50.835514,-0.170824,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
259,Margate,Margate,7050180,51.384926,1.371737,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
260,Auchinleck,Auchinleck,7094570,55.47031,-4.295389,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
261,Worthing,Worthing,7052790,50.818768,-0.375924,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
262,Chichester,Chichester,7052550,50.831821,-0.783032,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
263,Arrochar & Tarbet,Arrochar & Tarbet,7099630,56.204021,-4.722822,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
264,Ardlui,Ardlui,7099620,56.302025,-4.721712,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
265,Godalming,Godalming,7056290,51.186115,-0.619175,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
266,New Milton,New Milton,7058810,50.755836,-1.658313,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
267,Fratton,Fratton,7055090,50.795818,-1.073422,26777,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
268,Windermere,Windermere,7019780,54.379745,-2.904339,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
269,Liphook,Liphook,7056340,51.071213,-0.801027,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
270,Liss,Liss,7056350,51.044254,-0.893023,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
271,Bridge of Orchy,Bridge of Orchy,7088230,56.515926,-4.763048,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
272,Warminster,Warminster,7055050,51.206722,-2.177467,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
273,Connel Ferry,Connel Ferry,7087080,56.451981,-5.384973,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
274,Crianlarich,Crianlarich,7088260,56.389652,-4.617778,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
275,Romsey,Romsey,7059430,50.992641,-1.492716,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
276,Corrour,Corrour,7088250,56.760181,-4.690966,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
277,Polmont,Polmont,7099360,55.984856,-3.716614,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
278,Dover hoverport,Dover hoverport,7070992,NA,NA,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
279,Dalmally,Dalmally,7087110,56.400272,-4.9832,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
280,Dumbarton Central,Dumbarton Central,7098660,55.946705,-4.56697,26732,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
281,Weymouth Quay,Weymouth Quay,7059660,NA,NA,8380,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
282,Haslemere,Haslemere,7056330,51.089237,-0.719162,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
283,Cark,Cark,7019640,54.177513,-2.972746,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
284,Hunts Cross,Hunts Cross,7022350,53.360644,-2.855716,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
285,Langley Mill,Langley Mill,7017610,53.018236,-1.330982,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
286,Huntly,Huntly,7089210,57.444401,-2.776354,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
287,Manchester Oxford Road,Manchester Oxford Road,7029660,53.47398,-2.242531,8350,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
288,Girvan,Girvan,7095010,55.246517,-4.848927,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
289,Garelochhead,Garelochhead,7099710,56.079449,-4.826544,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
290,Telford Central,Telford Central,7046910,52.678764,-2.440744,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
291,Helensburgh Upper,Helensburgh Upper,7099820,56.013268,-4.73184,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
292,Stansted Mountfitchet,Stansted Mountfitchet,7068330,51.901495,0.199642,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
293,Newport (Essex),Newport (Essex),7070390,51.97995,0.216176,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
294,Elsenham,Elsenham,7068320,51.92038,0.22779,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
295,Tottenham Hale,Tottenham Hale,7069510,51.588257,-0.059914,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
296,Whittlesford Parkway,Whittlesford Parkway,7070470,52.104092,0.165388,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
297,Waterbeach,Waterbeach,7070790,52.26268,0.196555,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
298,Marks Tey,Marks Tey,7068630,51.880695,0.782372,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
299,Maybole,Maybole,7095290,55.354485,-4.686269,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
300,Saltash,Saltash,7035870,50.407108,-4.209449,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
301,Barrhill,Barrhill,7094670,55.097031,-4.781834,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
302,Newtonmore,Newtonmore,7086680,57.059673,-4.118831,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
303,Oban,Oban,7087250,56.411758,-5.473841,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
304,Prestwick Town,Prestwick Town,7095430,55.501675,-4.613935,26778,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
305,Insch,Insch,7089220,57.33749,-2.616279,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
306,Silverdale,Silverdale,7019680,54.169922,-2.804164,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
307,Rannoch,Rannoch,7088340,56.685318,-4.576208,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
308,Roy Bridge,Roy Bridge,7088350,56.888184,-4.83645,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
309,Roose,Roose,7019620,54.115157,-3.19457,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
310,Spean Bridge,Spean Bridge,7088360,56.889839,-4.920321,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
311,Trowbridge,Trowbridge,7033480,51.319954,-2.215222,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
312,Troon,Troon,7095620,55.543045,-4.654731,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
313,Taynuilt,Taynuilt,7087270,56.430714,-5.23868,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
314,Upper Tyndrum,Upper Tyndrum,7088380,56.434551,-4.7036,26799,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
315,Tulloch,Tulloch,7088370,56.883984,-4.701509,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
316,Shenfield,Shenfield,7068880,51.630615,0.330602,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
317,Witham,Witham,7068440,51.805702,0.641373,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
318,Mallaig,Mallaig,7088310,57.005497,-5.8306,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
319,Glenfinnan,Glenfinnan,7088280,56.872753,-5.449219,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
320,Dovey Junction,Dovey Junction,7044360,52.564133,-3.925273,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
321,Dingwall,Dingwall,7086320,57.594238,-4.422611,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
322,Achnasheen,Achnasheen,7086010,57.579205,-5.072421,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
323,Paisley Gilmour Street,Paisley Gilmour Street,7096830,55.848026,-4.424646,26769,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
324,Llanfairfechan,Llanfairfechan,7024880,53.257278,-3.983256,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
325,Faversham,Faversham,7051670,51.311436,0.891278,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
326,Penmaenmawr,Penmaenmawr,7024940,53.270635,-3.923514,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
327,Morpeth,Morpeth,7076800,55.162537,-1.682903,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
328,Cosford,Cosford,7046170,52.645031,-2.301479,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
329,Dewsbury,Dewsbury,7083260,53.692089,-1.633487,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
330,Bridge of Allan,Bridge of Allan,7098890,56.157429,-3.956166,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
331,Narborough,Narborough,7018810,52.571712,-1.20318,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
332,Kents Bank,Kents Bank,7019660,54.172967,-2.925351,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
333,Nailsea & Backwell,Nailsea & Backwell,7033890,51.419357,-2.750661,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
334,Ulverston,Ulverston,7020100,54.191872,-3.097327,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
335,Sandwell & Dudley,Sandwell & Dudley,7011490,52.508431,-2.011281,26730,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
336,Nairn,Nairn,7086660,57.580227,-3.873024,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
337,Cumbernauld,Cumbernauld,7097210,55.941326,-3.982089,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
338,Branksome,Branksome,7058750,50.727528,-1.919211,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
339,Parkstone (Dorset),Parkstone (Dorset),7058820,50.723049,-1.94897,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
340,Wool,Wool,7059600,50.68148,-2.220775,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
341,Falkirk Grahamston,Falkirk Grahamston,7099300,56.002735,-3.786359,26738,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
342,Romford,Romford,7068860,51.575016,0.181986,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
343,Shelford,Shelford,7070430,52.149517,0.139805,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
344,Great Chesterford,Great Chesterford,7070320,52.060402,0.1939,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
345,Portlethen,Portlethen,7088600,57.060455,-2.128577,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
346,Tyndrum Lower,Tyndrum Lower,7087280,56.433407,-4.714873,26799,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
347,Loch Awe,Loch Awe,7087120,56.402481,-5.040117,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
348,Canterbury West,Canterbury West,7050070,51.284279,1.074608,26724,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
349,Maidenhead Station,Maidenhead Station,7031470,51.518601,-0.722464,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
350,Skegness,Skegness,7062650,53.143032,0.333926,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
351,Johnstone,Johnstone,7096480,55.834759,-4.50369,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
352,Kilwinning,Kilwinning,7095170,55.655994,-4.710071,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
353,Menheniot,Menheniot,7035760,50.426183,-4.40938,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
354,St Germans,St Germans,7035860,50.394386,-4.308757,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
355,Inverurie,Inverurie,7089240,57.286343,-2.373224,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
356,Hellifield,Hellifield,7026560,54.010972,-2.227961,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
357,Hayes & Harlington,Hayes & Harlington,7031860,51.502973,-0.420785,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
358,Harrow & Wealdstone,Harrow & Wealdstone,7013970,51.591576,-0.334067,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
359,Heysham Port,Heysham Port,7026910,54.033284,-2.913179,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
360,Markinch,Markinch,7091600,56.200069,-3.131414,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
361,Accrington,Accrington,7025520,53.753193,-2.370016,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
362,Bamber Bridge,Bamber Bridge,7025610,53.726772,-2.660793,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
363,Blackburn,Blackburn,7027370,53.746513,-2.479135,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
364,Brierfield,Brierfield,7025540,53.824535,-2.236959,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
365,Burnley Barracks,Burnley Barracks,7027430,53.791237,-2.258014,26723,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
366,Burnley Central,Burnley Central,7025500,53.793776,-2.244644,26723,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
367,Church & Oswaldtwistle,Church & Oswaldtwistle,7025560,53.750431,-2.391216,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
368,Colne,Colne,7025620,53.85478,-2.181087,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
369,Derker Metrolink,Derker Metrolink,7026520,53.54969,-2.101085,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
370,Failsworth Metrolink,Failsworth Metrolink,7029510,53.51096,-2.162819,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
371,Farnworth,Farnworth,7028110,53.549999,-2.387857,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
372,Hindley,Hindley,7023980,53.542053,-2.574909,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
373,Hollinwood Metrolink,Hollinwood Metrolink,7029010,53.520267,-2.146953,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
374,Kearsley,Kearsley,7026050,53.54419,-2.375032,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
375,Leyland,Leyland,7027100,53.69886,-2.687101,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
376,Milnrow Metrolink,Milnrow Metrolink,7029220,53.608105,-2.111803,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
377,Moses Gate,Moses Gate,7026060,53.55604,-2.400931,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
378,Nelson,Nelson,7025650,53.834469,-2.214223,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
379,Oldham Mumps Metrolink,Oldham Mumps Metrolink,7029070,53.541006,-2.102036,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
380,Oldham Werneth,Oldham Werneth,7029080,53.538723,-2.129272,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
381,Rishton,Rishton,7025800,53.763813,-2.420165,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
382,Shaw & Crompton Metrolink,Shaw & Crompton Metrolink,7029250,53.577496,-2.089634,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
383,Westhoughton,Westhoughton,7026190,53.555775,-2.523773,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
384,Canterbury East,Canterbury East,7051640,51.275261,1.075434,26724,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
385,Lewes,Lewes,7053290,50.870281,0.012455,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
386,Folkestone Central,Folkestone Central,7050350,51.082985,1.168331,8229,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
387,Aberdeen,Aberdeen,7089760,57.143127,-2.097464,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
388,Gatwick—Airport,Gatwick-Airport,7070991,NA,NA,8267,GB,Europe/London,FALSE,FALSE,TRUE,NA,FALSE
389,Eastbourne,Eastbourne,7054480,50.769085,0.281847,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
390,Fishguard harbour,Fishguard harbour,NA,NA,NA,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
391,Rochester,Rochester,7052030,51.384968,0.510698,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
392,St Ives,St Ives,7035380,50.208759,-5.477247,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
393,Stratford-Upon-Avon Station,Stratford-Upon-Avon Station,7045580,52.19376,-1.716148,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
394,Tunbridge Wells,Tunbridge Wells,7052300,51.130119,0.262435,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
395,Belfast Central,Belfast Central,NA,54.5953,-5.9172,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
396,Arbroath,Arbroath,7090790,56.559628,-2.588928,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
397,Ashford,Ashford,7070512,NA,NA,NA,GB,Europe/London,TRUE,FALSE,FALSE,NA,FALSE
398,Ashford International,Ashford International,7054660,51.14335294,0.875167251,8154,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
399,Aberystwyth,Aberystwyth,7043030,52.414017,-4.081946,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
400,London St-Pancras,London St-Pancras,7015550,51.531831,-0.126747,8267,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
401,Tilbury Town,Tilbury Town,7074620,51.462879,0.353724,26797,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
402,Larne,Larne,7021750,NA,NA,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
403,Snowdown,Snowdown,7051850,51.214886,1.213187,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
404,Littlehampton,Littlehampton,7052600,50.810226,-0.546547,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
405,Maidstone East,Maidstone East,7051150,51.277729,0.520618,26758,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
406,Banbury,Banbury,7045020,52.060925,-1.327541,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
407,Barnsley,Barnsley,7067740,53.553978,-1.477688,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
408,Barrow-In-Furness,Barrow-In-Furness,7019540,54.118879,-3.22614,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
409,Brough,Brough,7080510,53.726452,-0.578255,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
410,Borough Green & Wrotham,Borough Green & Wrotham,7051300,51.29295,0.306296,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
411,Bangor (Gwynedd),Bangor (Gwynedd),7024710,53.222902,-4.135505,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
412,Birmingham International,Birmingham International,7012150,52.450673,-1.725149,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
413,Birmingham New Street,Birmingham New Street,7011270,52.478153,-1.898375,8176,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
414,Bradford Interchange,Bradford Interchange,7083450,53.791196,-1.749701,26722,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
415,London Blackfriars,London Blackfriars,7051120,51.510735,-0.103554,8267,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
416,Blackpool North,Blackpool North,7027390,53.822772,-3.049908,26720,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
417,Blackpool South,Blackpool South,7027400,53.798611,-3.049081,26720,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
418,Bolton,Bolton,7025990,53.573983,-2.425661,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
419,Birmingham,Birmingham,NA,52.483056,-1.893611,NA,GB,Europe/London,TRUE,FALSE,FALSE,NA,FALSE
420,Bournemouth,Bournemouth,7058760,50.727478,-1.863955,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
421,Burton-On-Trent,Burton-On-Trent,7016580,52.805798,-1.64246,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
422,Barnstaple,Barnstaple,7057250,51.073532,-4.064032,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
423,Bristol Parkway,Bristol Parkway,7032300,51.514061,-2.53461,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
424,Bridgend,Bridgend,7038090,51.506481,-3.576296,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
